dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.2025,0.89,1.05,2.1364838263058283,9.935045246149443,0.21504520345628594,0.3289288740020386,ESTABLE
0.1925,0.8,0.925,1.7882143458374746,8.315238060524157,0.2150526939603384,0.24011715890373178,ESTABLE
0.185,0.745,1.1,2.1414225155700777,9.954148186725249,0.21512865545096485,0.37289199898439007,ESTABLE
0.195,0.79,0.9,1.4088962087124162,6.548754730974385,0.21513955959419057,0.16007810593582128,ESTABLE
0.175,0.56,1.1,1.7531597874345848,8.148386983936476,0.2151542128387501,0.2664363372351975,ESTABLE
0.2175,0.735,1.15,-1.2082321684740036,5.614605074456083,0.21519450655054956,0.15071915265081073,FALLO
0.205,0.845,1.125,1.9373540061993415,9.00039769753665,0.2152520445545831,0.27641680484369996,ESTABLE
0.19,0.74,1.15,2.070979444017336,9.61342229143047,0.21542582664481708,0.2667243305589326,ESTABLE
0.21,0.865,1.15,2.0330315902797533,9.435558947688191,0.21546488147134638,0.30882352941176494,ESTABLE
0.2225,0.84,1.05,-1.073388363551964,4.978868202618321,0.21558882859909162,0.1469190512236475,FALLO
0.2175,0.795,1.075,-1.3756540602209801,6.380712558953339,0.21559567955940334,0.24056706544283735,FALLO
0.1975,0.78,0.925,1.205667746963067,5.590530892976037,0.21566247822325005,0.19405218370325025,ESTABLE
0.185,0.61,1.1,1.9363028165799951,8.975490284830443,0.21573226142892074,0.25181435052043355,ESTABLE
0.2025,0.825,1.125,1.8998806698271045,8.8038214152677,0.21580181834811996,0.2509077378371865,ESTABLE
0.18,0.575,1.125,1.8450009077721283,8.548565567064283,0.21582578893472953,0.22462122096225567,ESTABLE
0.215,0.83,1.25,1.8934411224419367,8.771929029754887,0.21585230751628973,0.2185988726595537,ESTABLE
0.215,0.78,1.05,-1.2138076637802668,5.622433385590901,0.2158865353373117,0.16275764775614726,FALLO
0.2075,0.635,1.175,-1.5584430216969256,7.218516154124003,0.2158952045575679,0.1683823529411764,FALLO
0.22,0.82,1.1,1.3290766732653156,6.15167498359672,0.2160511855403687,0.17054385832523156,ESTABLE
0.215,0.685,1.225,-1.6152620958666999,7.475689774552685,0.2160686364173177,0.21005359548405406,FALLO
0.2075,0.78,1.25,1.8191570748396053,8.418587457054047,0.21608816017170354,0.26164901607393204,ESTABLE
0.195,0.88,0.95,1.9589272962960154,9.064612565214494,0.21610711789417175,0.2756087945121794,ESTABLE
0.205,0.87,1.1,2.077713729738302,9.613895097426703,0.21611570634822255,0.3389506501728464,ESTABLE
0.1925,0.71,0.925,-1.7011646122387938,7.871418068856282,0.216119204615663,0.24191176470588227,FALLO
0.1925,0.775,1.1,2.017810071783086,9.335890259462483,0.21613472477760745,0.30067686042405006,ESTABLE
0.1825,0.71,1.175,2.0624215988059778,9.540789986849347,0.21616884992212626,0.2622857092039044,ESTABLE
0.1975,0.75,1.2,1.784102799445916,8.2532093032842,0.21617079294666036,0.24599297399030529,ESTABLE
0.2,0.585,1.15,1.0300122024688245,4.76057838419954,0.21636282807300058,0.10294117647058831,ESTABLE
0.2125,0.825,1.225,1.8547977212587377,8.567356658818863,0.21649591526568154,0.26797914917855775,ESTABLE
0.1775,0.73,1.125,1.9788852530594045,9.14026292007458,0.21650200550719403,0.2765419573089208,ESTABLE
0.2175,0.77,1.125,1.2645957150472387,5.840956159382625,0.21650491469887817,0.16514024919175221,ESTABLE
0.215,0.85,1.225,1.9693351463475341,9.094296506257217,0.21654617759519287,0.25599325689919006,ESTABLE
0.1975,0.74,1.225,1.7062610043608792,7.878603568095527,0.2165689629657445,0.2072551396385006,ESTABLE
0.1775,0.605,1.225,1.7805249693663243,8.220776952857019,0.21658840515643848,0.21966596416638784,ESTABLE
0.1875,0.67,1.0,1.9363158005496643,8.9313552042481,0.21679977520415497,0.25043215244009415,ESTABLE
0.1975,0.85,1.025,2.0211218313065675,9.32116096992882,0.21683155540674937,0.2967027933435316,ESTABLE
0.175,0.695,1.2,1.7819191593477801,8.21720416350409,0.2168522436453244,0.20443292315379155,ESTABLE
0.1825,0.695,1.2,2.031029105566109,9.365176744017626,0.21687034437052044,0.25356028882536796,ESTABLE
0.18,0.675,1.225,1.8976942092558717,8.747249309796263,0.21694753882576315,0.23612101942255972,ESTABLE
0.1925,0.57,1.175,1.8753791678054608,8.644066257133732,0.21695566785568543,0.21916328975869726,ESTABLE
0.1875,0.765,1.05,2.1189708563676053,9.76501893634515,0.21699608266816903,0.28296884418961554,ESTABLE
0.1925,0.815,0.85,1.6664757178518204,7.6797492912252165,0.2169961094635859,0.15071915265081118,ESTABLE
0.2225,0.895,1.225,2.0530406990924366,9.459506822453719,0.21703464436634104,0.2906495901529117,ESTABLE
0.22,0.73,1.2,1.1781357899232887,5.426867088540864,0.21709317193538272,0.16275764775614734,ESTABLE
0.1925,0.825,0.95,1.9390343637367353,8.929438313203772,0.21715076533641642,0.2919182470757498,ESTABLE
0.195,0.69,0.95,-1.3592313397384304,6.258989607993186,0.21716465833437007,0.16075217875904063,FALLO
0.19,0.64,1.075,1.8976272304382347,8.733819080893413,0.2172734759973872,0.2803862650210542,ESTABLE
0.1925,0.79,0.95,1.8022276744597798,8.293729315880329,0.2173000354627883,0.22796015101290615,ESTABLE
0.18,0.585,0.975,1.393161302949283,6.410476128274015,0.21732571420153884,0.12590717526021677,ESTABLE
0.2175,0.765,1.1,-1.323039583253977,6.087503206615592,0.2173369833819466,0.19580925150711953,FALLO
0.215,0.895,1.175,2.187503722107305,10.058984280424623,0.21746765489673733,0.3492523217618683,ESTABLE
0.1975,0.79,1.125,1.9432196389043597,8.9348207066409,0.21748837527985576,0.2723815653234034,ESTABLE
0.1775,0.665,0.85,1.341392793981652,6.166925549965536,0.21751402430809802,0.14148251142124338,ESTABLE
0.2175,0.83,1.075,1.5163796395881688,6.970834135494989,0.21753202129235216,0.2558157874878475,ESTABLE
0.1775,0.56,1.05,1.5276850131582878,7.022072805916894,0.217554710038156,0.17878990589467553,ESTABLE
0.185,0.735,1.125,2.1634699805242823,9.943695004474003,0.21757203731114508,0.34651705595714044,ESTABLE
0.1875,0.635,1.075,1.9734726454984353,9.068862216967528,0.21760972857277713,0.31284582940448247,ESTABLE
0.1825,0.645,0.975,1.6927171931055396,7.777989526826042,0.2176291427581888,0.16316406766129155,ESTABLE
0.185,0.715,0.85,-2.1234643583174493,9.755977046824324,0.21765778538895214,0.31531003032715804,FALLO
0.1875,0.73,1.15,2.1442534944963008,9.849552436446617,0.21770060196457583,0.2900453371075883,ESTABLE
0.195,0.58,1.15,1.570534422866988,7.212805471100905,0.21774251768737307,0.15440476174596127,ESTABLE
0.1825,0.6,1.075,1.8117866702119532,8.318553261118264,0.2178006936230371,0.24011715890373178,ESTABLE
0.18,0.745,1.075,2.016637359710587,9.259026118779378,0.21780231893073257,0.2858403276421546,ESTABLE
0.1825,0.74,1.1,2.1205385785211748,9.734865623943788,0.21782926035520195,0.3407959338256703,ESTABLE
0.18,0.63,0.85,1.3458369313257688,6.17642021892506,0.21789918490354587,0.10423555968629035,ESTABLE
0.205,0.84,0.85,0.9152615769742654,4.199686203103739,0.21793570583860095,0.11601813484303485,ESTABLE
0.2075,0.84,1.15,1.862869664773049,8.545465100328114,0.21799511704767288,0.24054796153638044,ESTABLE
0.215,0.76,1.075,-1.2677238542318658,5.81257150660723,0.21810034556832694,0.21249999999999983,FALLO
0.2025,0.755,1.25,1.8006241331350505,8.25569694654811,0.2181068593957671,0.24054796153638033,ESTABLE
0.2175,0.865,1.0,1.4578071387030613,6.682409162235537,0.21815592300773567,0.14999999999999947,ESTABLE
0.19,0.7,1.225,1.990769623882171,9.125087826289509,0.21816443433525287,0.22206491031782516,ESTABLE
0.1925,0.795,1.025,1.902586909334718,8.718165245282506,0.21823248995699068,0.20957946234796543,ESTABLE
0.1875,0.76,1.075,2.153448937712657,9.865021806039195,0.21829135100280614,0.31388103144840435,ESTABLE
0.1775,0.715,0.925,1.6696671248218862,7.6472284059547455,0.21833624369340546,0.21966596416638764,ESTABLE
0.205,0.78,1.225,1.7483845733362835,8.007441199467948,0.21834497810014966,0.22049140031406414,ESTABLE
0.19,0.685,1.25,1.9789897890443218,9.059090930395902,0.21845346340481175,0.2021510620875247,ESTABLE
0.1925,0.66,1.025,1.6540549176478403,7.569696981244403,0.2185100568418932,0.1683823529411764,ESTABLE
0.1925,0.56,1.225,1.9125193543333916,8.751532572649047,0.21853536377277774,0.2006167501726287,ESTABLE
0.1925,0.79,1.05,1.9456876249540151,8.901814296724567,0.2185720303859534,0.22796015101290615,ESTABLE
0.1825,0.585,1.15,1.9646719355704496,8.98657965060995,0.21862288122454707,0.22060784226587268,ESTABLE
0.195,0.6,1.1,-1.4772415105813197,6.755722708645538,0.2186652078970948,0.1705438583252319,FALLO
0.175,0.57,1.15,1.8179473185926378,8.310518170681146,0.21875258332338338,0.20588235294117663,ESTABLE
0.2075,0.56,1.25,-1.9034808601144646,8.692537131989845,0.21897874362930814,0.1906327108599857,FALLO
0.185,0.735,0.975,2.0361302422267205,9.297326610238525,0.21900169022611804,0.26471507336984834,ESTABLE
0.1875,0.565,1.075,-2.11227843255413,9.644591740072705,0.21901169997455877,0.3290184429680939,FALLO
0.1875,0.725,0.875,-2.085994475542095,9.521212410297126,0.21908916487210042,0.2870558476822606,FALLO
0.185,0.6,1.125,1.99958850148115,9.120250793673062,0.21924709601934342,0.24030622224534068,ESTABLE
0.19,0.745,0.875,-1.9629846088811846,8.950895313325931,0.21930595098777542,0.23345906667582836,FALLO
0.1925,0.795,0.95,1.8392687196536945,8.385881448542218,0.21932920599219888,0.23588620357719578,ESTABLE
0.1975,0.785,0.85,-0.7304645391981976,3.33026295936612,0.2193413997965537,0.05211777984314497,FALLO
0.185,0.635,0.9,-1.9528919264993228,8.902578919198515,0.21936249532005486,0.2399403400472855,FALLO
0.185,0.66,1.0,1.8997092806258458,8.658758758156823,0.21939741407347102,0.20000000000000018,ESTABLE
0.21,0.63,1.25,-1.8814807098241462,8.572831607355303,0.2194701582858174,0.21859887265955322,FALLO
0.185,0.675,1.225,2.097234225514903,9.554781139548716,0.21949578905935446,0.29283636354310383,ESTABLE
0.2075,0.82,1.175,1.6789822491947932,7.648540909631166,0.21951667239961706,0.19377336894452407,ESTABLE
0.2025,0.845,1.1,2.0257613677763757,9.225862596243754,0.2195741966286091,0.31721443851123776,ESTABLE
0.175,0.565,1.125,1.8241044663469754,8.306958286831366,0.2195875317248702,0.2292714974657189,ESTABLE
0.2025,0.81,0.875,0.822430986606709,3.7450380510513828,0.21960550878130594,0.08527192916261589,ESTABLE
0.1925,0.87,0.9,1.8645077567995925,8.486487285174276,0.2197031226402272,0.1974589879015745,ESTABLE
0.1775,0.565,1.1,1.7837103610184069,8.117957968615121,0.21972402024181437,0.258426332927148,ESTABLE
0.1925,0.82,0.95,1.9440621530880708,8.846533623997313,0.21975411338677817,0.28374732289943283,ESTABLE
0.2025,0.605,1.15,0.8840805510360576,4.023003141635596,0.21975636605553464,0.06668108263973338,ESTABLE
0.1925,0.75,1.15,2.03323648521644,9.24956133720542,0.21981977426731936,0.2547303343785247,ESTABLE
0.195,0.56,1.125,-1.8276570118756634,8.311226404575478,0.21990220491037107,0.21224542047382478,FALLO
0.185,0.755,1.05,2.1522187663787564,9.784190541065286,0.21996901607194239,0.32293059556222437,ESTABLE
0.2125,0.855,0.925,-1.3418516148911386,6.099518740081669,0.21999303093754444,0.2075158413096785,FALLO
0.195,0.645,1.075,1.4412707803426943,6.543588321865841,0.2202569461049942,0.22486178953851557,ESTABLE
0.1825,0.75,1.05,2.0928005823948954,9.498796625165205,0.22032270665214676,0.28374732289943283,ESTABLE
0.1925,0.67,1.0,1.6414432807947934,7.448263888486175,0.2203793132694965,0.15071915265081118,ESTABLE
0.215,0.7,1.25,1.7144666339491312,7.778643079612593,0.22040690341512598,0.20000000000000018,ESTABLE
0.18,0.71,1.175,2.0192136978203603,9.158581577936653,0.2204723166614028,0.23726313083282694,ESTABLE
0.21,0.845,0.9,-1.155563948346691,5.238598551666552,0.22058646734418152,0.16193173195253857,FALLO
0.185,0.695,1.2,2.1227543197051437,9.619035503068693,0.22068265773920012,0.2859944406263942,ESTABLE
0.18,0.73,1.125,2.0799373090834132,9.424671140570661,0.22069070401084073,0.28978518621946325,ESTABLE
0.21,0.82,1.2,1.7361737286952592,7.8660635574570685,0.22071697183900033,0.21625648779195195,ESTABLE
0.1875,0.695,0.9,-2.0465832884231774,9.27041794703427,0.2207649428662152,0.2821115696249676,FALLO
0.19,0.66,1.025,1.8948380500051627,8.582706538842784,0.22077395299833066,0.21413224134166953,ESTABLE
0.185,0.71,1.175,2.1508429570378444,9.738920360945425,0.22085024595363117,0.29375805223447954,ESTABLE
0.1925,0.855,0.925,1.9588816628700236,8.869115071206119,0.22086551444454453,0.24056706544283765,ESTABLE
0.1925,0.8,0.95,1.8731136705859024,8.480235079889372,0.220879922895972,0.2444407854222667,ESTABLE
0.2075,0.575,1.225,-1.8253974632536143,8.263949013384527,0.22088682545075333,0.17836149919324987,FALLO
0.19,0.58,1.25,2.043744033477606,9.251144284787056,0.22091797193544993,0.2084711193725808,ESTABLE
0.1925,0.8,0.975,1.8924491923512727,8.565659530032873,0.22093444009953417,0.2191632897586971,ESTABLE
0.1975,0.83,1.05,1.9799079509483333,8.96105522507553,0.22094584858798527,0.27108729553283745,ESTABLE
0.19,0.725,1.175,2.078796917198148,9.408113772624775,0.2209578845917764,0.24783775143844053,ESTABLE
0.2125,0.865,1.175,2.092783550335903,9.470099179260828,0.2209885567955615,0.31902699308732363,ESTABLE
0.1925,0.585,1.15,1.828938420023431,8.275654662994098,0.22100226441318271,0.18192549522578955,ESTABLE
0.1875,0.605,1.25,2.131465757123433,9.64420908495607,0.2210099074322299,0.25043215244009415,ESTABLE
0.2075,0.805,1.2,1.6320076004678414,7.380368260394464,0.22112820700635244,0.18879168688812115,ESTABLE
0.225,0.845,1.075,1.1639908954466338,5.263327233047183,0.2211511547558719,0.19262039555043733,ESTABLE
0.175,0.61,1.225,1.7203903898133102,7.778106034370844,0.2211837151886099,0.2072238333976758,ESTABLE
0.18,0.59,1.2,1.9246870496008048,8.70017434260622,0.22122396331474264,0.2173736358849774,ESTABLE
0.225,0.895,1.225,2.0707228364239043,9.358923876546278,0.2212565102290202,0.2863165804770229,ESTABLE
0.215,0.87,1.2,2.1123550875538655,9.546217578546324,0.22127665435793561,0.31306955018429256,ESTABLE
0.1925,0.815,0.95,1.9388911501187494,8.75930077666077,0.2213522745199845,0.27326441939369694,ESTABLE
0.195,0.795,0.875,1.3308002368028755,6.0115258860732,0.22137478271293756,0.11883817978990827,ESTABLE
0.2,0.84,1.075,2.040761921220499,9.217257798854437,0.22140662285413268,0.29832378458618897,ESTABLE
0.2,0.9,1.0,2.172589243895481,9.810354398296244,0.22145879299452945,0.3556756813607289,ESTABLE
0.19,0.69,0.925,-1.938622664426769,8.75370774765971,0.22146303261550343,0.2745405488735291,FALLO
0.195,0.75,0.95,1.4119054676694547,6.374300677636,0.22149966546492728,0.16007810593582128,ESTABLE
0.1825,0.61,1.225,2.03931466976755,9.197590790493189,0.22172270067452923,0.2558157874878478,ESTABLE
0.1925,0.875,0.875,1.7990144250402818,8.113418382867886,0.22173322515190624,0.16838235294117634,ESTABLE
0.1875,0.665,0.925,-2.023635013594427,9.12624404306281,0.22173799035458008,0.31284582940448247,FALLO
0.18,0.75,1.025,1.9572439217514646,8.82634605086136,0.22175019090263698,0.2372631308328267,ESTABLE
0.22,0.73,1.175,-1.150871071434625,5.189632387732606,0.22176350566850625,0.12153724492152246,FALLO
0.18,0.725,0.95,1.797147741545106,8.103699669709465,0.22176879879475048,0.2077072484003921,ESTABLE
0.1925,0.805,0.95,1.9020604791383624,8.574961156302273,0.22181563793326317,0.25356028882536835,ESTABLE
0.1925,0.81,0.95,1.9244770966761404,8.668433099909583,0.22200979975215956,0.2631859960410333,ESTABLE
0.1825,0.63,1.0,1.7093191068408617,7.697476433277811,0.22206227218194438,0.15285631129630914,ESTABLE
0.1875,0.685,1.225,2.1177274989257544,9.535802593875479,0.22208172600863996,0.2593671180067246,ESTABLE
0.1925,0.805,0.9,1.7939498693730718,8.074998937854753,0.2221610037572884,0.1958092515071199,ESTABLE
0.2075,0.865,1.125,2.0921732892346574,9.416916404862242,0.22217180224241792,0.31902699308732363,ESTABLE
0.195,0.775,1.125,2.017831170407015,9.082211270412284,0.2221739959937305,0.30327740478983156,ESTABLE
0.2,0.86,1.05,2.1132125590313695,9.510492146593274,0.2221980236625415,0.29456216408783853,ESTABLE
0.1875,0.595,1.15,2.0818287794778367,9.36772456245335,0.2222342005893047,0.2605888992157258,ESTABLE
0.1775,0.75,1.025,1.849338213478978,8.320886319537541,0.22225255128609164,0.22089317158435437,ESTABLE
0.18,0.655,0.9,1.5665681232852622,7.04671788043981,0.222311741418441,0.19032048185402647,ESTABLE
0.195,0.565,1.175,1.74279023739784,7.836823075742547,0.22238478788580873,0.20018508952767752,ESTABLE
0.185,0.755,1.025,2.1484294390907097,9.660287022003763,0.2223980958533522,0.3042456565839074,ESTABLE
0.1775,0.675,1.225,1.827939829017537,8.216139436449714,0.22248159773286272,0.21966596416638784,ESTABLE
0.1775,0.675,0.875,1.5056386964336084,6.767404060087528,0.2224839366860433,0.1804828802662573,ESTABLE
0.1775,0.71,1.175,1.9538676167921576,8.781598108735993,0.2224956770508792,0.2208931715843546,ESTABLE
0.1875,0.745,0.975,2.0803009550741303,9.349785371397811,0.22249718816410635,0.25811337233041326,ESTABLE
0.185,0.635,1.05,1.9537160411258636,8.779621755296082,0.22252849787601747,0.23630756013250742,ESTABLE
0.22,0.785,1.1,-1.264633124573964,5.682957555238362,0.22253080588434881,0.16075217875904038,FALLO
0.175,0.74,1.075,1.8987594431573722,8.530556070460916,0.22258331432015985,0.25748421021901646,ESTABLE
0.1875,0.765,1.025,2.1446332120180553,9.63448170076683,0.22259974938217345,0.2614433337876621,ESTABLE
0.1975,0.87,1.0,2.1146735723996235,9.499684695950277,0.2226046063719239,0.3238634639050768,ESTABLE
0.185,0.59,1.175,2.1012002840624495,9.438494615940511,0.2226202768091371,0.25599325689919017,ESTABLE
0.1825,0.67,1.225,2.044952309214568,9.185573058649258,0.22262653578143293,0.2558157874878478,ESTABLE
0.1875,0.66,1.25,2.1280053485401442,9.556992177065238,0.22266475781435552,0.25386288972988336,ESTABLE
0.2075,0.725,1.075,1.0728552071482191,4.817693959566091,0.2226906101035575,0.19460861485499178,ESTABLE
0.1875,0.59,1.05,-2.0579224083860157,9.240420151298826,0.22270874859478473,0.2810516890237705,FALLO
0.195,0.83,1.0,1.9783457652550158,8.878444519722306,0.22282571692148956,0.2556625154364793,ESTABLE
0.2175,0.845,1.0,-1.3944402411172665,6.256378633885147,0.2228829683620204,0.156353339529435,FALLO
0.21,0.695,1.175,1.0775869792956527,4.834600056475837,0.2228906148817887,0.12042896583940595,ESTABLE
0.1875,0.695,0.975,2.0080822620248453,9.007696270592431,0.2229296150426875,0.2581133723304133,ESTABLE
0.18,0.69,0.925,1.6983210164579772,7.618179839635901,0.22293002425877662,0.21452576046506436,ESTABLE
0.1975,0.775,1.15,1.9639653672008883,8.809168624244641,0.2229455980437733,0.25386288972988297,ESTABLE
0.175,0.7,0.9,1.6642013831958278,7.462458240955933,0.22300980849206364,0.25682719406724963,ESTABLE
0.195,0.855,0.975,2.0507024984596978,9.191625554152534,0.2231055308310532,0.3284395118979727,ESTABLE
0.175,0.745,1.05,1.8363665150176463,8.22557811936842,0.22325075373041667,0.22841506716189786,ESTABLE
0.2,0.79,1.15,1.924722156779973,8.621002277032884,0.22325967386731593,0.2185988726595533,ESTABLE
0.205,0.6,1.25,1.3466553734624398,6.031786727294102,0.2232597792903621,0.0999999999999992,ESTABLE
0.1825,0.72,1.15,2.153109922390569,9.641565330117588,0.22331539005026751,0.27904000035713133,ESTABLE
0.18,0.58,1.025,1.48965574278856,6.6701987682331545,0.22333003776181715,0.13178185615803412,ESTABLE
0.1775,0.72,1.15,2.0087892738971016,8.99314210769788,0.2233690127255312,0.24054796153638022,ESTABLE
0.215,0.825,1.05,1.4167423749564545,6.340856181379695,0.22343076935202855,0.1761578110515217,ESTABLE
0.1875,0.715,1.175,2.1682137398050347,9.703538620433072,0.2234456752961368,0.27749438879578936,ESTABLE
0.205,0.805,1.175,1.6958539714291248,7.588581676735215,0.22347443088449398,0.17726689210922186,ESTABLE
0.185,0.75,1.075,2.2048613320534214,9.865848554475559,0.22348420613582004,0.3428466030932713,ESTABLE
0.185,0.75,1.0,2.1268034551472876,9.515445968464212,0.22351064387267275,0.2870323035001376,ESTABLE
0.18,0.59,0.925,1.5218878895367949,6.808929934562589,0.2235135188880951,0.213008246262389,ESTABLE
0.1825,0.735,0.975,1.984792011848472,8.87956872384734,0.22352346984125573,0.22929036191956279,ESTABLE
0.185,0.675,0.875,-2.045660996272956,9.151387210353324,0.2235356180709298,0.26471507336984845,FALLO
0.1975,0.815,1.075,1.9732780587407541,8.82260712464603,0.22366155841034346,0.2724053834023371,ESTABLE
0.195,0.755,0.9,-1.462312489626282,6.53776067136101,0.22367176822972304,0.17615781105152195,FALLO
0.2025,0.74,0.975,0.7801307400358368,3.487652053643316,0.22368364964064086,0.08527192916261604,ESTABLE
0.19,0.77,1.075,2.138578916941767,9.559676334608552,0.2237082974451052,0.2803862650210542,ESTABLE
0.1825,0.75,1.025,2.0861369585429044,9.3208537457239,0.22381393544553055,0.2622857092039042,ESTABLE
0.21,0.89,1.125,2.2349756560980882,9.984984464647743,0.22383366383902645,0.3874274404663376,ESTABLE
0.185,0.685,0.975,1.9610936707801088,8.761227096986891,0.2238377854004415,0.21005359548405406,ESTABLE
0.1825,0.73,1.125,2.1752809607789425,9.71769625175234,0.22384739185344077,0.3106049808877008,ESTABLE
0.21,0.805,1.225,1.7758720411626818,7.933291948509777,0.22385058468648003,0.22950719169137684,ESTABLE
0.2,0.805,1.125,1.968233557236954,8.790457693749559,0.22390569704194577,0.24783775143844067,ESTABLE
0.2125,0.895,0.925,1.4944454406481689,6.674352454882551,0.22390867889433969,0.19460861485499178,ESTABLE
0.2175,0.895,0.975,1.6286824000780342,7.269577448083344,0.22404086230723347,0.16838235294117607,ESTABLE
0.205,0.89,1.075,2.2212387764452997,9.91387334171059,0.2240535762243067,0.33944875040608,ESTABLE
0.18,0.695,1.2,1.9926612517054405,8.890013584265597,0.2241460300164243,0.22758035958580444,ESTABLE
0.195,0.815,1.025,1.9238026696320425,8.580591239713412,0.22420397568036027,0.22462122096225529,ESTABLE
0.2,0.88,1.025,2.182870650291526,9.734279358311555,0.22424573714616797,0.3150707409444867,ESTABLE
0.1975,0.89,0.975,2.115019499483873,9.42896040951933,0.22431099587059017,0.32854484797060446,ESTABLE
0.18,0.72,1.15,2.0893358504744377,9.313272263761863,0.22433960817443968,0.25566251543647905,ESTABLE
0.215,0.855,1.0,1.5022165085404904,6.6922753938820145,0.22447021679854529,0.1901783901214963,ESTABLE
0.1825,0.745,1.075,2.1578652553051096,9.61058224666149,0.2245301273036273,0.30692783012717223,ESTABLE
0.19,0.65,0.975,-1.93744127291295,8.628410192086585,0.22454209173894168,0.22206491031782524,FALLO
0.1875,0.585,1.2,2.1600732862699017,9.609077528748708,0.22479507318024117,0.28296884418961554,ESTABLE
0.18,0.74,0.975,1.880176271589061,8.363953478907376,0.22479516132297436,0.21224542047382478,ESTABLE
0.2075,0.89,1.1,2.234182200185714,9.935401087011483,0.2248708613390785,0.36751762427433204,ESTABLE
0.185,0.57,1.025,-2.0508023109231184,9.112558020011367,0.22505231861561692,0.22735812527382385,FALLO
0.185,0.605,1.225,2.1566713553954946,9.579137004183224,0.2251425524505441,0.29283636354310383,ESTABLE
0.2175,0.85,1.25,1.957460069142031,8.683616717390473,0.22541990657206767,0.21006260394904774,ESTABLE
0.1925,0.735,1.175,2.015276665100016,8.93909590554582,0.22544524484288303,0.22929036191956279,ESTABLE
0.175,0.725,1.125,1.9869975249042406,8.806846376776146,0.2256196417986548,0.25769410160110356,ESTABLE
0.2075,0.66,1.225,1.5895442236112083,7.045030052715805,0.22562632262984111,0.1683823529411764,ESTABLE
0.2125,0.875,0.95,1.5793402949284236,6.998634141349622,0.22566407430802446,0.2553747500748234,ESTABLE
0.1875,0.59,1.225,2.174860832516708,9.635202423884081,0.22572030527613618,0.2593671180067246,ESTABLE
0.1925,0.805,0.925,1.8910209213146416,8.373569184523015,0.22583212482553033,0.24056706544283765,ESTABLE
0.18,0.64,0.875,1.468011613528338,6.500241480671159,0.22583955040644707,0.131781856158034,ESTABLE
0.195,0.735,1.2,1.8566446611686152,8.220099962047023,0.22586643346683044,0.2275803595858046,ESTABLE
0.22,0.685,1.25,-1.2895958732674848,5.7093776941503975,0.22587328117888011,0.1010755310437619,FALLO
0.175,0.67,1.225,1.7564756299590272,7.775060130184486,0.22591151715210256,0.2072238333976758,ESTABLE
0.2225,0.875,1.25,1.944264952329874,8.605458433557551,0.22593391942349741,0.22618392858506334,ESTABLE
0.1825,0.565,0.875,-1.80126494071872,7.972450077612011,0.22593618312854047,0.16252661480210284,FALLO
0.19,0.765,0.975,2.016355595160846,8.923613717504706,0.2259572925266032,0.21413224134166947,ESTABLE
0.19,0.775,1.05,2.121151370786558,9.386175537737945,0.2259867570405067,0.2470456929283807,ESTABLE
0.1825,0.61,1.05,1.8142600211837312,8.02302033856189,0.22613179882686268,0.1974589879015745,ESTABLE
0.18,0.61,1.225,1.9485219562991203,8.615561905568647,0.2261630730132032,0.23009067153630486,ESTABLE
0.1775,0.69,0.9,1.6499410827496765,7.295039717985754,0.22617300885717706,0.24599297399030529,ESTABLE
0.1875,0.7,1.2,2.1673747501401337,9.581976398297156,0.22619287087005124,0.28563124411110336,ESTABLE
0.1775,0.565,0.925,1.3125380106349236,5.797369567532951,0.2264023356360293,0.19407447157993532,ESTABLE
0.1975,0.73,1.25,1.6730563449895186,7.388146337237255,0.22645143566754522,0.16931574076028497,ESTABLE
0.195,0.805,1.05,1.9402274343815629,8.565539413443462,0.22651549899311466,0.22758035958580491,ESTABLE
0.2125,0.9,0.85,-0.7169123180109054,3.1646479468510136,0.2265377792572609,0.04999999999999982,FALLO
0.2125,0.89,1.15,2.2672327261588094,10.006828302568058,0.2265685647446096,0.3641005412688219,ESTABLE
0.2025,0.805,1.15,1.8765288465366101,8.282075685985617,0.22657711879060968,0.2000432479191993,ESTABLE
0.2175,0.87,1.225,2.0987435511814265,9.259362054370452,0.22666178715741925,0.2622857092039043,ESTABLE
0.19,0.665,0.95,-1.9697934042051106,8.689846069417271,0.22667759457066833,0.23767635957981656,FALLO
0.2125,0.84,1.2,1.9826676437405242,8.74340054680893,0.22676161673319536,0.27108729553283745,ESTABLE
0.1875,0.74,1.125,2.244722674542831,9.896764469247218,0.22681379167077878,0.31232694170069714,ESTABLE
0.19,0.56,1.1,-2.1735493363101424,9.578844901800089,0.22691142393394997,0.2945621640878386,FALLO
0.1875,0.76,1.0,2.1568985923970203,9.503286760392402,0.2269634334708566,0.2517241583621131,ESTABLE
0.21,0.86,1.15,2.0987199833850605,9.243418665497297,0.22705019207002697,0.2941176470588238,ESTABLE
0.1925,0.565,1.25,1.9467885983125033,8.571354413702146,0.22712730151493266,0.18192549522578969,ESTABLE
0.2,0.785,0.925,1.1579287168917247,5.097310219840198,0.22716465487709692,0.18807581709453913,ESTABLE
0.2025,0.865,1.075,2.169532008877626,9.54665087783372,0.2272558237061769,0.3069278301271723,ESTABLE
0.22,0.885,1.225,2.1262126813773277,9.353286495716622,0.22732252266097147,0.2764168048436996,ESTABLE
