dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.2025,0.88,1.15,0.04671605342855267,10.249352994455126,0.004557951458381946,0.3834937731547186,ESTABLE
0.18,0.79,1.125,-0.04822760871884224,10.480153563667276,0.004601803630629392,0.4566650065427523,FALLO
0.1875,0.79,1.15,0.04828420460313465,10.447034585402895,0.004621809587056893,0.40886584630758344,ESTABLE
0.185,0.74,1.25,-0.04796820385082334,10.378220216311806,0.00462200674595683,0.35573647958365795,FALLO
0.2,0.805,1.225,-0.04456703918887417,9.602945826731283,0.004640975799822831,0.3044233089598467,FALLO
0.1975,0.805,1.2,-0.04608293217767345,9.79881111789999,0.00470291054937131,0.3092608947766629,FALLO
0.195,0.9,1.05,-0.04941947195267504,10.498810744083228,0.004707149519817896,0.4383265795173945,FALLO
0.1875,0.845,1.0,0.04928676122956599,10.36478530663932,0.004755212941843557,0.3749279054112341,ESTABLE
0.19,0.8,1.15,-0.04949062177036678,10.349604891727761,0.004781885133597602,0.4056691682250978,FALLO
0.2025,0.81,0.85,0.014318474150293525,2.9492505585169355,0.0048549534419648896,0.05800906742151766,ESTABLE
0.1825,0.785,1.15,-0.05127154487890184,10.550031237427975,0.004859847684336964,0.45208092486827817,FALLO
0.185,0.83,0.975,0.050635020946062426,10.41318171890735,0.004862588814148791,0.3863542051011065,ESTABLE
0.195,0.85,1.1,0.04955994430042798,10.179192331075681,0.004868750160965461,0.39875454895388796,ESTABLE
0.1925,0.87,1.05,-0.05055772578824724,10.368460607441683,0.004876107235432415,0.4033515514392413,FALLO
0.1875,0.745,1.25,-0.05046267028961671,10.245407387841752,0.0049253942160949055,0.32386346390507703,FALLO
0.1775,0.74,0.875,-0.04645748922070103,9.396791361995524,0.004943973685378311,0.36190292075146746,FALLO
0.175,0.72,1.25,0.049575221846593465,9.970401057771413,0.004972239487592845,0.343312280292022,ESTABLE
0.1775,0.73,1.25,-0.05100838356883042,10.201712219441852,0.004999982598177637,0.3675176242743319,FALLO
0.18,0.745,1.225,0.05170544954315659,10.327185828279378,0.0050067317856878615,0.37487094088277784,ESTABLE
0.18,0.805,1.0,0.05173683201413537,10.259435168171152,0.0050428538380590925,0.38100440924166706,ESTABLE
0.1925,0.64,1.05,-0.03854895147842541,7.628384911614762,0.005053356893374221,0.22073034638025824,FALLO
0.18,0.71,0.875,0.04432643411022141,8.747717247806401,0.005067200145424425,0.2897851862194635,ESTABLE
0.1875,0.885,0.85,-0.0507112402404859,9.966200685850472,0.005088322204115172,0.26058889921572564,FALLO
0.185,0.785,1.15,0.05365973852973571,10.51775985606587,0.0051018219909996915,0.43054845525020624,ESTABLE
0.19,0.78,0.875,-0.045206850227951456,8.834550065004999,0.005117051790449133,0.20953818267800278,FALLO
0.22,0.86,1.0,0.027305375242766772,5.274500614792596,0.005176864548310475,0.09999999999999964,ESTABLE
0.19,0.69,0.95,-0.0442163894456189,8.51327489642352,0.005193816713728965,0.2363075601325074,FALLO
0.1875,0.8,1.125,0.05459679803150763,10.440219670343001,0.005229468321111359,0.42635964581307956,ESTABLE
0.1875,0.84,1.025,-0.054723543839244826,10.410409198736733,0.005256617947916983,0.3694258439149177,FALLO
0.2025,0.665,1.1,-0.022879815905790135,4.337617270751817,0.005274742900915096,0.14167345122501596,FALLO
0.185,0.75,1.225,0.05524581095045322,10.393914190647774,0.0053152075278971355,0.3775783621318532,ESTABLE
0.19,0.9,0.95,0.05413396301072826,10.144367591030772,0.005336356606259608,0.3410877166504638,ESTABLE
0.19,0.575,1.125,-0.0494197689276219,9.148853590428516,0.0054017444305064855,0.2478377514384409,FALLO
0.1975,0.82,1.175,-0.05380523696572359,9.910858865419307,0.00542891768476836,0.31232694170069675,FALLO
