dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.2175,0.855,1.0,0.004704655375899147,6.033490283302318,0.0007797568496825957,0.15071915265081076,ESTABLE
0.1925,0.89,1.0,-0.007920765476717495,9.839015389414925,0.0008050363947227952,0.4134131917682691,FALLO
0.1825,0.8,1.05,-0.008307800472285187,10.048450748406285,0.0008267742640428429,0.3996890010719018,FALLO
0.1875,0.795,1.125,-0.008407255464609964,10.073516102114242,0.0008345899663420009,0.42151340552592426,FALLO
0.18,0.785,1.1,0.00849816115009272,9.97349275668029,0.0008520747302292631,0.40972182309261856,ESTABLE
0.1825,0.775,1.15,-0.008720262134442436,10.130972303956813,0.0008607527365399802,0.42444753426373044,FALLO
0.195,0.9,1.025,0.008892873908653343,9.954791954257512,0.0008933259428740852,0.42474867899902735,ESTABLE
0.2125,0.88,1.225,-0.008812489526254907,9.718357317402461,0.0009067879723329022,0.3489549710196259,FALLO
0.215,0.9,1.225,0.009334906715262381,9.919932084774985,0.0009410252646375033,0.36112524186411965,ESTABLE
0.19,0.78,1.175,-0.009391510367096956,9.893569108950938,0.0009492540319548879,0.3611252418641193,FALLO
0.225,0.89,1.25,-0.008513044476105236,8.847053112584799,0.0009622463398568951,0.2647058823529411,FALLO
0.1775,0.735,0.875,0.008854655667068556,8.851597629532245,0.0010003454785975708,0.3475764148886562,ESTABLE
0.175,0.765,0.925,0.009275338927433374,9.067628846203187,0.0010229067692063881,0.31249999999999967,ESTABLE
0.18,0.72,0.875,-0.009367776290492014,8.670770225466926,0.001080385715097931,0.31687764249220646,FALLO
0.1875,0.855,0.925,0.010555905324454606,9.762624513220343,0.0010812569212468367,0.31284582940448247,ESTABLE
0.1975,0.85,1.125,-0.010680704336403224,9.758681211559658,0.0010944823490852728,0.36942584391491734,FALLO
0.1825,0.625,0.9,-0.008301034868664736,7.508886551875144,0.0011054947775966423,0.19580925150711986,FALLO
0.1775,0.78,0.95,-0.010608517053456001,9.416721935741705,0.0011265615705598826,0.3234659028575015,FALLO
0.205,0.82,1.225,-0.009865874073498038,8.666430034837376,0.0011384011679362771,0.27622114059591957,FALLO
0.2025,0.795,1.25,-0.010403702676976767,8.891335429700662,0.0011700944992158338,0.30918746063375313,FALLO
0.175,0.78,1.075,-0.011465233507315098,9.564281604038515,0.0011987553254886084,0.3488000004464143,FALLO
0.2,0.795,1.225,-0.010989979256042837,9.025126366964827,0.001217709183138848,0.29283636354310355,FALLO
0.1875,0.855,0.875,-0.012375808570954216,9.562349686590188,0.0012942225474464925,0.2581133723304133,FALLO
0.195,0.83,1.125,-0.012573585126879117,9.69332628231496,0.001297138336281712,0.36917989280646785,FALLO
0.175,0.57,1.25,0.012375347424991023,9.310890743890562,0.0013291260487735728,0.32386346390507714,ESTABLE
0.1925,0.65,1.025,0.009531655856005461,7.166208257473142,0.0013300835690986553,0.17836149919324987,ESTABLE
0.185,0.745,1.225,-0.013477405575810675,10.03069591964602,0.0013436162040773882,0.36917989280646774,FALLO
0.1875,0.785,1.15,-0.013566648952143545,10.08049981501881,0.0013458309807148074,0.3973310613560674,FALLO
0.175,0.72,0.85,0.011796129207808814,8.605290741840959,0.001370799611737913,0.2941176470588234,ESTABLE
0.2175,0.88,1.25,0.012826145169399172,9.275038650756974,0.001382867031864174,0.2790400003571313,ESTABLE
0.1925,0.86,1.05,-0.014050564764701345,9.910678698373268,0.0014177197336652815,0.3778839508060864,FALLO
0.1775,0.565,1.25,0.013587298676020598,9.503757630069728,0.0014296764716546628,0.3371337561713053,ESTABLE
0.1925,0.9,0.975,0.014083407261098912,9.669636211437993,0.0014564567842209528,0.3660561165310955,ESTABLE
0.185,0.73,1.25,0.014636826006689585,9.948746009114934,0.001471223206751686,0.3408340066208241,ESTABLE
0.205,0.865,1.175,0.01450790535881108,9.53936606628145,0.0015208458568426548,0.33057256740137914,ESTABLE
0.195,0.75,0.925,0.009500704034824725,6.0029578669133405,0.0015826704510435465,0.21250000000000005,ESTABLE
0.2125,0.87,0.925,0.008897191812673011,5.515621608734286,0.001613089592401011,0.1962684434724904,ESTABLE
0.1775,0.785,0.975,0.015409604119907439,9.46365518543941,0.001628293066257815,0.3190269930873232,ESTABLE
0.1925,0.875,1.025,0.01617163832990265,9.907410074445005,0.0016322770742692734,0.40195846783167993,ESTABLE
0.205,0.645,1.15,0.008485155692810942,5.1970112896433,0.0016326991072193133,0.12412322262358283,ESTABLE
